"City","Year","Sport","Discipline","Event","Athlete","Gender","Country_Code","Country","Event_gender","Medal","latitude","longitude"
"Beijing",2008,"Rowing","Rowing","eight with coxswain (8+)","BYRNES, Andrew","Men","CAN","Canada","M","Gold",56.130366,-106.346771
"Beijing",2008,"Rowing","Rowing","eight with coxswain (8+)","WEST, Josh","Men","GBR","United Kingdom","M","Silver",55.378051,-3.435973
"Beijing",2008,"Rowing","Rowing","quadruple sculls without coxswain (4x)","KOROL, Adam","Men","POL","Poland","M","Gold",51.919438,19.145136
"Beijing",2008,"Rowing","Rowing","eight with coxswain (8+)","DEKKER, Femke","Women","NED","Netherlands","W","Silver",52.132633,5.291266
"Beijing",2008,"Rowing","Rowing","lightweight double sculls (2x)","POLYMEROS, Vasileios","Men","GRE","Greece","M","Silver",39.074208,21.824312
"Beijing",2008,"Rowing","Rowing","quadruple sculls without coxswain (4x)","JELINSKI, Michal","Men","POL","Poland","M","Gold",51.919438,19.145136
"Beijing",2008,"Rowing","Rowing","quadruple sculls without coxswain (4x)","SCHILLER, Stephanie","Women","GER","Germany","W","Bronze",51.165691,10.451526
"Beijing",2008,"Rowing","Rowing","quadruple sculls without coxswain (4x)","BERREST, Cedric","Men","FRA","France","M","Bronze",46.227638,2.213749
"Beijing",2008,"Rowing","Rowing","eight with coxswain (8+)","RUTLEDGE, Ben","Men","CAN","Canada","M","Gold",56.130366,-106.346771
"Beijing",2008,"Rowing","Rowing","eight with coxswain (8+)","HEATHCOTE, Alastair","Men","GBR","United Kingdom","M","Silver",55.378051,-3.435973
"Beijing",2008,"Rowing","Rowing","lightweight coxless four (4-)","EBBESEN, Eskild Balschmidt","Men","DEN","Denmark","M","Gold",56.26392,9.501785
"Beijing",2008,"Rowing","Rowing","eight with coxswain (8+)","PRICE, Brian","Men","CAN","Canada","M","Gold",56.130366,-106.346771
"Beijing",2008,"Rowing","Rowing","eight with coxswain (8+)","KREEK, Adam","Men","CAN","Canada","M","Gold",56.130366,-106.346771
"Beijing",2008,"Rowing","Rowing","double sculls (2x)","BEBINGTON, Anna","Women","GBR","United Kingdom","W","Bronze",55.378051,-3.435973
"Beijing",2008,"Rowing","Rowing","four without coxswain (4-)","REED, Pete","Men","GBR","United Kingdom","M","Gold",55.378051,-3.435973
"Beijing",2008,"Rowing","Rowing","eight with coxswain (8+)","SERBAN, Rodica Maria","Women","ROU","Romania","W","Bronze",45.943161,24.96676
"Beijing",2008,"Rowing","Rowing","single sculls (1x)","TUFTE, Olaf","Men","NOR","Norway","M","Gold",60.472024,8.468946
"Beijing",2008,"Rowing","Rowing","eight with coxswain (8+)","REPELAER VAN DRIEL, Roline","Women","NED","Netherlands","W","Silver",52.132633,5.291266
"Beijing",2008,"Rowing","Rowing","eight with coxswain (8+)","SMULDERS, Marlies","Women","NED","Netherlands","W","Silver",52.132633,5.291266
"Beijing",2008,"Rowing","Rowing","quadruple sculls without coxswain (4x)","BORON, Kathrin","Women","GER","Germany","W","Bronze",51.165691,10.451526
"Beijing",2008,"Rowing","Rowing","quadruple sculls without coxswain (4x)","VENIER, Simone","Men","ITA","Italy","M","Silver",41.87194,12.56738
"Beijing",2008,"Rowing","Rowing","lightweight double sculls (2x)","PURCHASE, Zac","Men","GBR","United Kingdom","M","Gold",55.378051,-3.435973
"Beijing",2008,"Rowing","Rowing","eight with coxswain (8+)","MUSAT, Simona Dumitrita","Women","ROU","Romania","W","Bronze",45.943161,24.96676
"Beijing",2008,"Rowing","Rowing","quadruple sculls without coxswain (4x)","GRAINGER, Katherine","Women","GBR","United Kingdom","W","Silver",55.378051,-3.435973
"Beijing",2008,"Rowing","Rowing","four without coxswain (4-)","WILLIAMS, Steve","Men","GBR","United Kingdom","M","Gold",55.378051,-3.435973
"Beijing",2008,"Rowing","Rowing","quadruple sculls without coxswain (4x)","BAHAIN, Julien","Men","FRA","France","M","Bronze",46.227638,2.213749
"Beijing",2008,"Rowing","Rowing","quadruple sculls without coxswain (4x)","XI, Aihua","Women","CHN","China","W","Gold",35.86166,104.195397
"Beijing",2008,"Rowing","Rowing","eight with coxswain (8+)","BURCICA, Constanta","Women","ROU","Romania","W","Bronze",45.943161,24.96676
"Beijing",2008,"Rowing","Rowing","lightweight coxless four (4-)","LEWIS, Mike","Men","CAN","Canada","M","Bronze",56.130366,-106.346771
"Beijing",2008,"Rowing","Rowing","eight with coxswain (8+)","HOWARD, Malcolm","Men","CAN","Canada","M","Gold",56.130366,-106.346771
"Beijing",2008,"Rowing","Rowing","eight with coxswain (8+)","WALSH, Daniel","Men","USA","United States","M","Bronze",37.09024,-95.712891
"Beijing",2008,"Rowing","Rowing","four without coxswain (4-)","JAMES, Tom","Men","GBR","United Kingdom","M","Gold",55.378051,-3.435973
"Beijing",2008,"Rowing","Rowing","coxless pair (2-)","FRANDSEN, Scott","Men","CAN","Canada","M","Silver",56.130366,-106.346771
"Beijing",2008,"Rowing","Rowing","eight with coxswain (8+)","LANGRIDGE, Matt","Men","GBR","United Kingdom","M","Silver",55.378051,-3.435973
"Beijing",2008,"Rowing","Rowing","double sculls (2x)","ROWBOTHAM, Stephen","Men","GBR","United Kingdom","M","Bronze",55.378051,-3.435973
"Beijing",2008,"Rowing","Rowing","eight with coxswain (8+)","WETZEL, Jake","Men","CAN","Canada","M","Gold",56.130366,-106.346771
"Beijing",2008,"Rowing","Rowing","eight with coxswain (8+)","WORKEL, Ester","Women","NED","Netherlands","W","Silver",52.132633,5.291266
"Beijing",2008,"Rowing","Rowing","double sculls (2x)","HUTH, Christiane","Women","GER","Germany","W","Silver",51.165691,10.451526
"Beijing",2008,"Rowing","Rowing","eight with coxswain (8+)","KINGMA, Nienke","Women","NED","Netherlands","W","Silver",52.132633,5.291266
"Beijing",2008,"Rowing","Rowing","pair without coxswain (2-)","WU, You","Women","CHN","China","W","Silver",35.86166,104.195397
"Beijing",2008,"Rowing","Rowing","single sculls (1x)","SYNEK, Ondrej","Men","CZE","Czech Republic","M","Silver",49.817492,15.472962
"Beijing",2008,"Rowing","Rowing","four without coxswain (4-)","MARBURG, James","Men","AUS","Australia","M","Silver",-25.274398,133.775136
"Beijing",2008,"Rowing","Rowing","eight with coxswain (8+)","GOODALE, Anna","Women","USA","United States","W","Gold",37.09024,-95.712891
"Beijing",2008,"Rowing","Rowing","lightweight double sculls (2x)","HANSEN, Rasmus Nicholai Quist","Men","DEN","Denmark","M","Bronze",56.26392,9.501785
"Beijing",2008,"Rowing","Rowing","pair without coxswain (2-)","HELAKH, Natallia","Women","BLR","Belarus","W","Bronze",53.709807,27.953389
"Beijing",2008,"Rowing","Rowing","eight with coxswain (8+)","STALLARD, Tom","Men","GBR","United Kingdom","M","Silver",55.378051,-3.435973
"Beijing",2008,"Rowing","Rowing","eight with coxswain (8+)","LIND, Caroline","Women","USA","United States","W","Gold",37.09024,-95.712891
"Beijing",2008,"Rowing","Rowing","eight with coxswain (8+)","LIGHT, Kevin","Men","CAN","Canada","M","Gold",56.130366,-106.346771
"Beijing",2008,"Rowing","Rowing","single sculls (1x)","KARSTEN, Ekaterina","Women","BLR","Belarus","W","Bronze",53.709807,27.953389
"Beijing",2008,"Sailing","Sailing","470 - Two Person Dinghy","WILMOT, Nathan","Men","AUS","Australia","M","Gold",-25.274398,133.775136
"Beijing",2008,"Sailing","Sailing","470 - Two Person Dinghy","SWAN, Isabel","Women","BRA","Brazil","W","Bronze",-14.235004,-51.92528
"Beijing",2008,"Sailing","Sailing","470 - Two Person Dinghy","GLANFIELD, Joe","Men","GBR","United Kingdom","M","Silver",55.378051,-3.435973
"Beijing",2008,"Sailing","Sailing","470 - Two Person Dinghy","PARKINSON, Tessa","Women","AUS","Australia","W","Gold",-25.274398,133.775136
"Beijing",2008,"Sailing","Sailing","Yngling - Keelboat","BES, Annemieke","Women","NED","Netherlands","W","Silver",52.132633,5.291266
"Beijing",2008,"Sailing","Sailing","Tornado - Multihull","BUNDOCK, Darren","Men","AUS","Australia","X","Silver",-25.274398,133.775136
"Beijing",2008,"Sailing","Sailing","Tornado - Multihull","ECHAVARRI, Fernando","Men","ESP","Spain","X","Gold",40.463667,-3.74922
"Beijing",2008,"Sailing","Sailing","Laser Radial - One Person Dinghy","TUNNICLIFFE, Anna","Women","USA","United States","W","Gold",37.09024,-95.712891
"Beijing",2008,"Sailing","Sailing","Laser Radial - One Person Dinghy","XU, Lijia","Women","CHN","China","W","Bronze",35.86166,104.195397
"Beijing",2008,"Sailing","Sailing","Yngling - Keelboat","PAPADOPOULOU, Sofia","Women","GRE","Greece","W","Bronze",39.074208,21.824312
"Beijing",2008,"Sailing","Sailing","Star - Keelboat","SCHEIDT, Robert","Men","BRA","Brazil","M","Silver",-14.235004,-51.92528
"Beijing",2008,"Sailing","Sailing","Finn - Heavyweight Dinghy","RAILEY, Zach","Men","USA","United States","X","Silver",37.09024,-95.712891
"Beijing",2008,"Sailing","Sailing","Yngling - Keelboat","WITTEVEEN, Merel","Women","NED","Netherlands","W","Silver",52.132633,5.291266
"Beijing",2008,"Sailing","Sailing","Yngling - Keelboat","WILSON, Pippa","Women","GBR","United Kingdom","W","Gold",55.378051,-3.435973
"Beijing",2008,"Sailing","Sailing","470 - Two Person Dinghy","BAUSSET, Olivier","Men","FRA","France","M","Bronze",46.227638,2.213749
"Beijing",2008,"Sailing","Sailing","49er - Skiff","IBSEN, Martin Kirketerp","Men","DEN","Denmark","X","Gold",56.26392,9.501785
"Beijing",2008,"Sailing","Sailing","49er - Skiff","PECKOLT, Jan Peter","Men","GER","Germany","X","Bronze",51.165691,10.451526
"Beijing",2008,"Sailing","Sailing","Laser - One Person Dinghy","ZBOGAR, Vasilij","Men","SLO","Slovenia","M","Silver",46.151241,14.995463
"Beijing",2008,"Sailing","Sailing","470 - Two Person Dinghy","CHARBONNIER, Nicolas","Men","FRA","France","M","Bronze",46.227638,2.213749
"Beijing",2008,"Sailing","Sailing","Yngling - Keelboat","MULDER, Mandy","Women","NED","Netherlands","W","Silver",52.132633,5.291266
"Beijing",2008,"Sailing","Sailing","RS:X - Windsurfer","BONTEMPS, Julien","Men","FRA","France","M","Silver",46.227638,2.213749
"Beijing",2008,"Sailing","Sailing","RS:X - Windsurfer","YIN, Jian","Women","CHN","China","W","Gold",35.86166,104.195397
"Beijing",2008,"Sailing","Sailing","49er - Skiff","MARTINEZ DE LIZARDUY, Iker","Men","ESP","Spain","X","Silver",40.463667,-3.74922
"Beijing",2008,"Sailing","Sailing","Star - Keelboat","SIMPSON, Andrew","Men","GBR","United Kingdom","M","Gold",55.378051,-3.435973
"Beijing",2008,"Sailing","Sailing","470 - Two Person Dinghy","RECHICHI, Elise","Women","AUS","Australia","W","Gold",-25.274398,133.775136
"Beijing",2008,"Sailing","Sailing","Laser Radial - One Person Dinghy","VOLUNGEVICIUTE, Gintare","Women","LTU","Lithuania","W","Silver",55.169438,23.881275
"Beijing",2008,"Sailing","Sailing","Finn - Heavyweight Dinghy","AINSLIE, Ben","Men","GBR","United Kingdom","X","Gold",55.378051,-3.435973
"Beijing",2008,"Sailing","Sailing","Tornado - Multihull","ASHBY, Glenn","Men","AUS","Australia","X","Silver",-25.274398,133.775136
"Beijing",2008,"Sailing","Sailing","RS:X - Windsurfer","SENSINI, Alessandra","Women","ITA","Italy","W","Silver",41.87194,12.56738
"Beijing",2008,"Sailing","Sailing","RS:X - Windsurfer","SHAW, Bryony","Women","GBR","United Kingdom","W","Bronze",55.378051,-3.435973
"Beijing",2008,"Sailing","Sailing","Star - Keelboat","PERCY, Iain","Men","GBR","United Kingdom","M","Gold",55.378051,-3.435973
"Beijing",2008,"Sailing","Sailing","Tornado - Multihull","ESPINOLA, Carlos","Men","ARG","Argentina","X","Bronze",-38.416097,-63.616672
"Beijing",2008,"Sailing","Sailing","RS:X - Windsurfer","ZUBARI, Shahar","Men","ISR","Israel","M","Bronze",31.046051,34.851612
"Beijing",2008,"Sailing","Sailing","470 - Two Person Dinghy","ROGERS, Nick","Men","GBR","United Kingdom","M","Silver",55.378051,-3.435973
"Beijing",2008,"Sailing","Sailing","Laser - One Person Dinghy","ROMERO, Diego","Men","ITA","Italy","M","Bronze",41.87194,12.56738
"Beijing",2008,"Sailing","Sailing","Finn - Heavyweight Dinghy","FLORENT, Guillaume","Men","FRA","France","X","Bronze",46.227638,2.213749
"Beijing",2008,"Sailing","Sailing","Yngling - Keelboat","KRAVARIOTI, Virginia","Women","GRE","Greece","W","Bronze",39.074208,21.824312
"Beijing",2008,"Sailing","Sailing","Yngling - Keelboat","BEKATOROU, Sofia","Women","GRE","Greece","W","Bronze",39.074208,21.824312
"Beijing",2008,"Sailing","Sailing","Yngling - Keelboat","WEBB, Sarah","Women","GBR","United Kingdom","W","Gold",55.378051,-3.435973
"Beijing",2008,"Sailing","Sailing","Star - Keelboat","PRADA, Bruno","Men","BRA","Brazil","M","Silver",-14.235004,-51.92528
"Beijing",2008,"Sailing","Sailing","470 - Two Person Dinghy","OLIVEIRA, Fernanda","Women","BRA","Brazil","W","Bronze",-14.235004,-51.92528
"Beijing",2008,"Sailing","Sailing","Yngling - Keelboat","AYTON, Sarah","Women","GBR","United Kingdom","W","Gold",55.378051,-3.435973
"Beijing",2008,"Sailing","Sailing","RS:X - Windsurfer","ASHLEY, Tom","Men","NZL","New Zealand","M","Gold",-40.900557,174.885971
"Beijing",2008,"Sailing","Sailing","470 - Two Person Dinghy","DE KONING, Marcelien","Women","NED","Netherlands","W","Silver",52.132633,5.291266
"Beijing",2008,"Sailing","Sailing","49er - Skiff","FERNANDEZ, Xabier","Men","ESP","Spain","X","Silver",40.463667,-3.74922
"Beijing",2008,"Sailing","Sailing","49er - Skiff","WARRER, Jonas","Men","DEN","Denmark","X","Gold",56.26392,9.501785
"Beijing",2008,"Sailing","Sailing","Star - Keelboat","EKSTROM, Anders","Men","SWE","Sweden","M","Bronze",60.128161,18.643501
"Beijing",2008,"Sailing","Sailing","Tornado - Multihull","PAZ, Anton","Men","ESP","Spain","X","Gold",40.463667,-3.74922
"Beijing",2008,"Sailing","Sailing","49er - Skiff","PECKOLT, Hannes","Men","GER","Germany","X","Bronze",51.165691,10.451526
"Beijing",2008,"Sailing","Sailing","Laser - One Person Dinghy","GOODISON, Paul","Men","GBR","United Kingdom","M","Gold",55.378051,-3.435973
"Beijing",2008,"Sailing","Sailing","470 - Two Person Dinghy","PAGE, Malcolm","Men","AUS","Australia","M","Gold",-25.274398,133.775136
"Beijing",2008,"Sailing","Sailing","470 - Two Person Dinghy","BERKHOUT, Lobke","Women","NED","Netherlands","W","Silver",52.132633,5.291266
"Beijing",2008,"Sailing","Sailing","Tornado - Multihull","LANGE, Santiago","Men","ARG","Argentina","X","Bronze",-38.416097,-63.616672
"Beijing",2008,"Sailing","Sailing","Star - Keelboat","LOOF, Fredrik","Men","SWE","Sweden","M","Bronze",60.128161,18.643501
"Beijing",2008,"Shooting","Shooting","10m air rifle (40 shots)","EMMONS, Katerina","Women","CZE","Czech Republic","W","Gold",49.817492,15.472962
"Beijing",2008,"Shooting","Shooting","50m rifle 3 positions (3x40 shots)","SUKHORUKOV, Yuriy","Men","UKR","Ukraine","M","Silver",48.379433,31.16558
"Beijing",2008,"Shooting","Shooting","50m rifle 3 positions (3x20 shots)","EMMONS, Katerina","Women","CZE","Czech Republic","W","Silver",49.817492,15.472962
"Beijing",2008,"Shooting","Shooting","10m air pistol (40 shots)","PADERINA, Natalia","Women","RUS","Russia","W","Silver",61.52401,105.318756
"Beijing",2008,"Shooting","Shooting","25m pistol (30+30 shots)","OTRYAD, Gundegmaa","Women","MGL","Mongolia","W","Silver",46.862496,103.846656
"Beijing",2008,"Shooting","Shooting","trap (75 targets)","MAKELA-NUMMELA, Satu","Women","FIN","Finland","W","Gold",61.92411,25.748151
"Beijing",2008,"Shooting","Shooting","trap (125 targets)","KOSTELECKY, David","Men","CZE","Czech Republic","M","Gold",49.817492,15.472962
"Beijing",2008,"Shooting","Shooting","double trap (150 targets)","ELLER, Glenn","Men","USA","United States","M","Gold",37.09024,-95.712891
"Beijing",2008,"Shooting","Shooting","skeet (125 targets)","TERRAS, Anthony","Men","FRA","France","M","Bronze",46.227638,2.213749
"Beijing",2008,"Shooting","Shooting","double trap (150 targets)","HU, Binyuan","Men","CHN","China","M","Bronze",35.86166,104.195397
"Beijing",2008,"Shooting","Shooting","10m air rifle (60 shots)","BINDRA, Abhinav","Men","IND","India","M","Gold",20.593684,78.96288
"Beijing",2008,"Shooting","Shooting","skeet (75 targets)","CAINERO, Chiara","Women","ITA","Italy","W","Gold",41.87194,12.56738
"Beijing",2008,"Shooting","Shooting","25m rapid fire pistol (60 shots)","SCHUMANN, Ralf","Men","GER","Germany","M","Silver",51.165691,10.451526
"Beijing",2008,"Shooting","Shooting","trap (75 targets)","STEFECEKOVA, Zuzana","Women","SVK","Slovakia","W","Silver",48.669026,19.699024
"Beijing",2008,"Shooting","Shooting","10m air rifle (60 shots)","HAKKINEN, Henri","Men","FIN","Finland","M","Bronze",61.92411,25.748151
"Beijing",2008,"Shooting","Shooting","50m rifle prone (60 shots)","EMMONS, Matthew","Men","USA","United States","M","Silver",37.09024,-95.712891
"Beijing",2008,"Shooting","Shooting","skeet (125 targets)","BROVOLD, Tore","Men","NOR","Norway","M","Silver",60.472024,8.468946
"Beijing",2008,"Shooting","Shooting","50m rifle 3 positions (3x40 shots)","DEBEVEC, Rajmond","Men","SLO","Slovenia","M","Bronze",46.151241,14.995463
"Beijing",2008,"Shooting","Shooting","trap (125 targets)","ALIPOV, Aleksey","Men","RUS","Russia","M","Bronze",61.52401,105.318756
"Beijing",2008,"Shooting","Shooting","50m rifle prone (60 shots)","AYVAZYAN, Artur","Men","UKR","Ukraine","M","Gold",48.379433,31.16558
"Beijing",2008,"Shooting","Shooting","10m air pistol (40 shots)","GUO, Wenjun","Women","CHN","China","W","Gold",35.86166,104.195397
"Beijing",2008,"Shooting","Shooting","trap (125 targets)","PELLIELO, Giovanni","Men","ITA","Italy","M","Silver",41.87194,12.56738
"Beijing",2008,"Shooting","Shooting","50m pistol (60 shots)","JIN, Jongoh","Men","KOR","Korea, South","M","Gold",NA,NA
"Beijing",2008,"Shooting","Shooting","25m rapid fire pistol (60 shots)","REITZ, Christian","Men","GER","Germany","M","Bronze",51.165691,10.451526
"Beijing",2008,"Shooting","Shooting","50m pistol (60 shots)","TAN, Zongliang","Men","CHN","China","M","Silver",35.86166,104.195397
"Beijing",2008,"Shooting","Shooting","25m pistol (30+30 shots)","CHEN, Ying","Women","CHN","China","W","Gold",35.86166,104.195397
"Beijing",2008,"Shooting","Shooting","10m air rifle (60 shots)","ZHU, Qinan","Men","CHN","China","M","Silver",35.86166,104.195397
"Beijing",2008,"Shooting","Shooting","trap (75 targets)","COGDELL, Corey","Women","USA","United States","W","Bronze",37.09024,-95.712891
"Beijing",2008,"Shooting","Shooting","50m rifle 3 positions (3x20 shots)","DU, Li","Women","CHN","China","W","Gold",35.86166,104.195397
"Beijing",2008,"Shooting","Shooting","50m rifle 3 positions (3x40 shots)","QIU, Jian","Men","CHN","China","M","Gold",35.86166,104.195397
"Beijing",2008,"Shooting","Shooting","skeet (75 targets)","RHODE, Kimberly","Women","USA","United States","W","Silver",37.09024,-95.712891
"Beijing",2008,"Shooting","Shooting","10m air rifle (40 shots)","PEJCIC, Snjezana","Women","CRO","Croatia","W","Bronze",45.1,15.2
"Beijing",2008,"Shooting","Shooting","50m rifle prone (60 shots)","POTENT, Warren","Men","AUS","Australia","M","Bronze",-25.274398,133.775136
"Beijing",2008,"Shooting","Shooting","double trap (150 targets)","D'ANIELLO, Francesco","Men","ITA","Italy","M","Silver",41.87194,12.56738
"Beijing",2008,"Shooting","Shooting","10m air pistol (60 shots)","JIN, Jongoh","Men","KOR","Korea, South","M","Silver",NA,NA
"Beijing",2008,"Shooting","Shooting","skeet (125 targets)","HANCOCK, Vincent","Men","USA","United States","M","Gold",37.09024,-95.712891
"Beijing",2008,"Shooting","Shooting","10m air rifle (40 shots)","GALKINA, Lyubov","Women","RUS","Russia","W","Silver",61.52401,105.318756
